order_id,customer_name,customer_email,order_date,total_amount,status,item_index,item_name,category,quantity,price,item_type,is_opened,return_request_date,return_reason,return_status,refund_amount,refund_date,transaction_id,restocking_fee_applied
ORD-000022,Susan Anderson,rebecca.miller262@mail.com,2026-06-21,2681.97,cancelled,2,"Wireless Headphones",Electronics,3,486.73,physical,True,,,,,,,,,
ORD-000022,Susan Anderson,rebecca.miller262@mail.com,2026-06-21,2681.97,cancelled,3,"Backpack",Apparel,2,423.41,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-29,"Item damaged in shipping",approved,846.82,2026-07-04,refund_36ba2d2c17d0,False
ORD-000030,Susan Anderson,rebecca.miller262@mail.com,2026-07-05,1966.27,delivered,0,"Yoga Mat",Fitness,3,471.71,physical,False,,,,,,,,,
ORD-000030,Susan Anderson,rebecca.miller262@mail.com,2026-07-05,1966.27,delivered,1,"Bluetooth Speaker",Electronics,2,83.66,physical,False,,,,,,,,,
ORD-000030,Susan Anderson,rebecca.miller262@mail.com,2026-07-05,1966.27,delivered,2,"Water Bottle",Fitness,3,127.94,physical,False,,,,,,,,,
ORD-000038,Sandra Rodriguez,anthony.young748@mail.com,2026-06-16,1143.86,shipped,0,"Coffee Maker",Home & Kitchen,2,118.09,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-07-05,"Not as described",pending,236.18,,,False
ORD-000038,Sandra Rodriguez,anthony.young748@mail.com,2026-06-16,1143.86,shipped,1,"Water Bottle",Fitness,2,331.62,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-25,"Wrong size",completed,663.24,2026-06-29,refund_fb2fbc9aa295,False
ORD-000038,Sandra Rodriguez,anthony.young748@mail.com,2026-06-16,1143.86,shipped,2,"Wireless Headphones",Electronics,3,81.48,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-21,"Defective product",pending,244.44,,,False
ORD-000049,Sandra Rodriguez,anthony.young748@mail.com,2026-05-20,669.3,delivered,0,"E-book: Data Science",Books,3,181.2,digital,True,,,,,,,,,
ORD-000049,Sandra Rodriguez,anthony.young748@mail.com,2026-05-20,669.3,delivered,1,"Desk Lamp",Home & Kitchen,2,62.85,physical,True,,,,,,,,,
ORD-000003,Christopher Young,scott.jackson456@email.com,2026-05-14,424.69,cancelled,0,"E-book: Python Programming",Books,2,90.53,digital,False,,,,,,,,,
ORD-000003,Christopher Young,scott.jackson456@email.com,2026-05-14,424.69,cancelled,1,"Running Shoes",Apparel,3,81.21,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-23,"Not as described",pending,243.63,,,False
ORD-000002,Benjamin Wilson,mark.roberts214@email.com,2026-05-11,4046.02,cancelled,0,"Kitchen Blender",Home & Kitchen,2,486.13,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-19,"Not as described",denied,0.0,,,False
ORD-000002,Benjamin Wilson,mark.roberts214@email.com,2026-05-11,4046.02,cancelled,1,"Coffee Maker",Home & Kitchen,1,457.03,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-23,"Changed mind",completed,457.03,2026-06-30,refund_542ae4a967f4,False
ORD-000002,Benjamin Wilson,mark.roberts214@email.com,2026-05-11,4046.02,cancelled,2,"Wireless Headphones",Electronics,1,177.01,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-22,"Changed mind",denied,0.0,,,False
ORD-000002,Benjamin Wilson,mark.roberts214@email.com,2026-05-11,4046.02,cancelled,3,"Wireless Headphones",Electronics,3,495.99,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-15,"Item damaged in shipping",denied,0.0,,,False
ORD-000002,Benjamin Wilson,mark.roberts214@email.com,2026-05-11,4046.02,cancelled,4,"Backpack",Apparel,3,317.25,physical,False,,,,,,,,,
ORD-000007,Benjamin Wilson,mark.roberts214@email.com,2026-06-20,278.04,delivered,0,"Running Shoes",Apparel,3,60.8,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-22,"Defective product",processing,182.4,2026-06-29,,False
ORD-000007,Benjamin Wilson,mark.roberts214@email.com,2026-06-20,278.04,delivered,1,"Backpack",Apparel,1,95.64,physical,False,,,,,,,,,
ORD-000024,Benjamin Wilson,mark.roberts214@email.com,2026-06-21,726.73,shipped,0,"Online Course: Web Development",Education,1,95.05,digital,False,,,,,,,,,
ORD-000024,Benjamin Wilson,mark.roberts214@email.com,2026-06-21,726.73,shipped,1,"Desk Lamp",Home & Kitchen,2,42.96,physical,False,,,,,,,,,
ORD-000024,Benjamin Wilson,mark.roberts214@email.com,2026-06-21,726.73,shipped,2,"Tablet Stand",Electronics,2,203.35,physical,False,,,,,,,,,
ORD-000024,Benjamin Wilson,mark.roberts214@email.com,2026-06-21,726.73,shipped,3,"Video Course: AI Fundamentals",Education,1,139.06,digital,False,,,,,,,,,
ORD-000026,Benjamin Wilson,mark.roberts214@email.com,2026-06-30,1549.06,delivered,0,"Video Course: AI Fundamentals",Education,1,116.99,digital,True,,,,,,,,,
ORD-000026,Benjamin Wilson,mark.roberts214@email.com,2026-06-30,1549.06,delivered,1,"Backpack",Apparel,3,423.04,physical,True,,,,,,,,,
ORD-000026,Benjamin Wilson,mark.roberts214@email.com,2026-06-30,1549.06,delivered,2,"Coffee Maker",Home & Kitchen,1,162.95,physical,False,,,,,,,,,
ORD-000037,Benjamin Wilson,mark.roberts214@email.com,2026-06-18,1313.19,delivered,0,"Wireless Headphones",Electronics,1,184.33,physical,False,,,,,,,,,
ORD-000037,Benjamin Wilson,mark.roberts214@email.com,2026-06-18,1313.19,delivered,1,"Backpack",Apparel,2,442.67,physical,False,,,,,,,,,
ORD-000037,Benjamin Wilson,mark.roberts214@email.com,2026-06-18,1313.19,delivered,2,"Software License: Design Tool",Software,2,121.76,digital,False,,,,,,,,,
ORD-000005,Brenda Nelson,christopher.perez302@inbox.com,2026-06-27,1259.71,cancelled,0,"Wireless Headphones",Electronics,2,396.08,physical,True,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-07-05,"Wrong size",processing,673.34,2026-07-09,,True
ORD-000005,Brenda Nelson,christopher.perez302@inbox.com,2026-06-27,1259.71,cancelled,1,"Running Shoes",Apparel,3,27.7,physical,False,,,,,,,,,
ORD-000005,Brenda Nelson,christopher.perez302@inbox.com,2026-06-27,1259.71,cancelled,2,"Running Shoes",Apparel,1,384.45,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-15,"Wrong size",completed,384.45,2026-06-18,refund_cc2d42c5ea5f,False
